"","V1","V2"
"8 0 101 2 -4",0.0340136054421769,294
"8 0 101 2 -3",0.0727272727272727,385
"8 0 101 2 -2",0.11358024691358,405
"8 0 101 2 -1",0.229759299781182,457
"8 0 101 2 0",0.493230174081238,517
"8 0 101 2 1",0.737226277372263,411
"8 0 101 2 2",0.868686868686869,297
"8 0 101 2 3",0.956896551724138,232
"8 0 101 2 4",0.983240223463687,179
"8 0 101 2 5",0.985294117647059,136
"8 0 101 2 6",1,86
"8 0 101 2 7",1,51
"8 0 101 2 8",1,28
"8 0 101 2 9",1,28
"8 0 101 2 10",1,15
"9 0 101 2 -10",0,26
"9 0 101 2 -9",0,42
"9 0 101 2 -8",0,65
"9 0 101 2 -7",0,121
"9 0 101 2 -6",0.0065359477124183,153
"9 0 101 2 -5",0.0152284263959391,197
"9 0 101 2 -4",0.0133333333333333,300
"9 0 101 2 -3",0.0275229357798165,327
"9 0 101 2 -2",0.0763723150357995,419
"9 0 101 2 -1",0.153846153846154,416
"9 0 101 2 0",0.508928571428571,448
"9 0 101 2 1",0.859375,384
"9 0 101 2 2",0.944983818770227,309
"9 0 101 2 3",0.979166666666667,240
"9 0 101 2 4",0.995,200
"9 0 101 2 5",0.992805755395683,139
"9 0 101 2 6",1,98
"9 0 101 2 7",1,59
"9 0 101 2 8",1,43
"9 0 101 2 9",1,28
"9 0 101 2 10",1,16
"1 1 101 2 -10",NA,0
"1 1 101 2 -9",NA,0
"1 1 101 2 -8",NA,0
"1 1 101 2 -7",0,2
"1 1 101 2 -6",0,8
"1 1 101 2 -5",0.0588235294117647,17
"1 1 101 2 -4",0.166666666666667,48
"1 1 101 2 -3",0.2,115
"1 1 101 2 -2",0.376681614349776,223
"1 1 101 2 -1",0.50390625,512
"1 1 101 2 0",0.599475065616798,1905
"1 1 101 2 1",0.710718002081165,961
"1 1 101 2 2",0.756756756756757,444
"1 1 101 2 3",0.824267782426778,239
"1 1 101 2 4",0.88785046728972,107
"1 1 101 2 5",0.828571428571429,35
"1 1 101 2 6",0.833333333333333,12
"1 1 101 2 7",1,6
"1 1 101 2 8",1,3
"1 1 101 2 9",1,1
"1 1 101 2 10",1,1
"2 1 101 2 -10",0,2
"2 1 101 2 -9",0,5
"2 1 101 2 -8",0.2,5
"2 1 101 2 -7",0,4
"2 1 101 2 -6",0.142857142857143,14
"2 1 101 2 -5",0.235294117647059,34
"2 1 101 2 -4",0.238095238095238,63
"2 1 101 2 -3",0.326388888888889,144
"2 1 101 2 -2",0.404494382022472,267
"2 1 101 2 -1",0.462962962962963,486
"2 1 101 2 0",0.583179297597043,1082
"2 1 101 2 1",0.698539176626826,753
"2 1 101 2 2",0.788793103448276,464
"2 1 101 2 3",0.88135593220339,295
"2 1 101 2 4",0.922279792746114,193
"2 1 101 2 5",0.973684210526316,76
"2 1 101 2 6",1,33
"2 1 101 2 7",1,23
"2 1 101 2 8",1,14
"2 1 101 2 9",1,4
"2 1 101 2 10",1,2
"3 1 101 2 -10",0,1
"3 1 101 2 -9",0,5
"3 1 101 2 -8",0,9
"3 1 101 2 -7",0.157894736842105,19
"3 1 101 2 -6",0.0526315789473684,38
"3 1 101 2 -5",0.0727272727272727,55
"3 1 101 2 -4",0.148514851485149,101
"3 1 101 2 -3",0.256410256410256,234
"3 1 101 2 -2",0.346938775510204,343
"3 1 101 2 -1",0.498161764705882,544
"3 1 101 2 0",0.587837837837838,888
"3 1 101 2 1",0.691003911342894,767
"3 1 101 2 2",0.799638989169675,554
"3 1 101 2 3",0.870588235294118,340
"3 1 101 2 4",0.938967136150235,213
"3 1 101 2 5",0.984496124031008,129
"3 1 101 2 6",1,78
"3 1 101 2 7",0.944444444444444,36
"3 1 101 2 8",1,22
"3 1 101 2 9",1,9
"3 1 101 2 10",1,2
"4 1 101 2 -10",0,6
"4 1 101 2 -9",0.142857142857143,7
"4 1 101 2 -8",0.0526315789473684,19
"4 1 101 2 -7",0.0625,32
"4 1 101 2 -6",0.0697674418604651,43
"4 1 101 2 -5",0.0666666666666667,90
"4 1 101 2 -4",0.166666666666667,132
"4 1 101 2 -3",0.174468085106383,235
"4 1 101 2 -2",0.371104815864023,353
"4 1 101 2 -1",0.432900432900433,462
"4 1 101 2 0",0.568940493468795,689
"4 1 101 2 1",0.7248,625
"4 1 101 2 2",0.825,520
"4 1 101 2 3",0.894459102902375,379
"4 1 101 2 4",0.927480916030534,262
"4 1 101 2 5",0.946745562130177,169
"4 1 101 2 6",0.98019801980198,101
"4 1 101 2 7",1,59
"4 1 101 2 8",1,46
"4 1 101 2 9",1,30
"4 1 101 2 10",1,13
"5 1 101 2 -10",0,13
"5 1 101 2 -9",0,16
"5 1 101 2 -8",0.0303030303030303,33
"5 1 101 2 -7",0,28
"5 1 101 2 -6",0.0606060606060606,66
"5 1 101 2 -5",0.0306122448979592,98
"5 1 101 2 -4",0.119760479041916,167
"5 1 101 2 -3",0.195555555555556,225
"5 1 101 2 -2",0.328220858895706,326
"5 1 101 2 -1",0.430379746835443,474
"5 1 101 2 0",0.578078078078078,666
"5 1 101 2 1",0.734094616639478,613
"5 1 101 2 2",0.837988826815642,537
"5 1 101 2 3",0.913348946135831,427
"5 1 101 2 4",0.961389961389961,259
"5 1 101 2 5",0.957219251336898,187
"5 1 101 2 6",0.984126984126984,126
"5 1 101 2 7",1,88
"5 1 101 2 8",1,49
"5 1 101 2 9",1,26
"5 1 101 2 10",1,15
"6 1 101 2 -10",0,18
"6 1 101 2 -9",0,17
"6 1 101 2 -8",0,21
"6 1 101 2 -7",0,45
"6 1 101 2 -6",0.0240963855421687,83
"6 1 101 2 -5",0.0447761194029851,134
"6 1 101 2 -4",0.0954773869346734,199
"6 1 101 2 -3",0.129707112970711,239
"6 1 101 2 -2",0.305389221556886,334
"6 1 101 2 -1",0.437100213219616,469
"6 1 101 2 0",0.611111111111111,558
"6 1 101 2 1",0.788659793814433,582
"6 1 101 2 2",0.879032258064516,496
"6 1 101 2 3",0.940298507462687,402
"6 1 101 2 4",0.972222222222222,288
"6 1 101 2 5",0.972850678733032,221
"6 1 101 2 6",0.976331360946746,169
"6 1 101 2 7",0.990384615384615,104
"6 1 101 2 8",1,65
"6 1 101 2 9",1,39
"6 1 101 2 10",1,23
"7 1 101 2 -10",0,9
"7 1 101 2 -9",0,27
"7 1 101 2 -8",0,40
"7 1 101 2 -7",0,47
"7 1 101 2 -6",0.0151515151515152,66
"7 1 101 2 -5",0.0575539568345324,139
"7 1 101 2 -4",0.0578947368421053,190
"7 1 101 2 -3",0.108333333333333,240
"7 1 101 2 -2",0.215258855585831,367
"7 1 101 2 -1",0.384803921568627,408
"7 1 101 2 0",0.604895104895105,572
"7 1 101 2 1",0.812379110251451,517
"7 1 101 2 2",0.934873949579832,476
"7 1 101 2 3",0.974293059125964,389
"7 1 101 2 4",0.974763406940063,317
"7 1 101 2 5",0.984848484848485,264
"7 1 101 2 6",0.993827160493827,162
"7 1 101 2 7",1,120
"7 1 101 2 8",1,73
"7 1 101 2 9",1,65
"7 1 101 2 10",1,37
"8 1 101 2 -10",0,19
"8 1 101 2 -9",0,29
"8 1 101 2 -8",0,38
"8 1 101 2 -7",0,58
"8 1 101 2 -6",0,109
"8 1 101 2 -5",0.0135135135135135,148
"8 1 101 2 -4",0.0341463414634146,205
"8 1 101 2 -3",0.0728744939271255,247
"8 1 101 2 -2",0.159609120521173,307
"8 1 101 2 -1",0.2903981264637,427
"8 1 101 2 0",0.667802385008518,587
"8 1 101 2 1",0.872611464968153,471
"8 1 101 2 2",0.956140350877193,456
"8 1 101 2 3",0.98546511627907,344
"8 1 101 2 4",0.986394557823129,294
"8 1 101 2 5",1,243
"8 1 101 2 6",1,183
"8 1 101 2 7",0.991452991452991,117
"8 1 101 2 8",0.98876404494382,89
"8 1 101 2 9",1,42
"8 1 101 2 10",1,41
"9 1 101 2 -10",0,13
"9 1 101 2 -9",0,30
"9 1 101 2 -8",0,44
"9 1 101 2 -7",0,70
"9 1 101 2 -6",0.00840336134453781,119
"9 1 101 2 -5",0,160
"9 1 101 2 -4",0.0050251256281407,199
"9 1 101 2 -3",0.0557768924302789,251
"9 1 101 2 -2",0.0844155844155844,308
"9 1 101 2 -1",0.189054726368159,402
"9 1 101 2 0",0.683438155136268,477
"9 1 101 2 1",NA,0
"9 1 101 2 2",NA,0
"9 1 101 2 3",NA,0
"9 1 101 2 4",NA,0
"9 1 101 2 5",NA,0
"9 1 101 2 6",NA,0
"9 1 101 2 7",NA,0
"9 1 101 2 8",NA,0
"9 1 101 2 9",NA,0
"9 1 101 2 10",NA,0
"1 0 111 0 -10",NA,0
"1 0 111 0 -9",NA,0
"1 0 111 0 -8",NA,0
"1 0 111 0 -7",NA,0
"1 0 111 0 -6",0,1
"1 0 111 0 -5",0,6
"1 0 111 0 -4",0,8
"1 0 111 0 -3",0.137931034482759,29
"1 0 111 0 -2",0.2,85
"1 0 111 0 -1",0.28448275862069,232
"1 0 111 0 0",0.353488372093023,645
"1 0 111 0 1",NA,0
"1 0 111 0 2",NA,0
"1 0 111 0 3",NA,0
"1 0 111 0 4",NA,0
"1 0 111 0 5",NA,0
"1 0 111 0 6",NA,0
"1 0 111 0 7",NA,0
"1 0 111 0 8",NA,0
"1 0 111 0 9",NA,0
"1 0 111 0 10",NA,0
"2 0 111 0 -10",NA,0
"2 0 111 0 -9",0,2
"2 0 111 0 -8",0,1
"2 0 111 0 -7",0,3
"2 0 111 0 -6",0,2
"2 0 111 0 -5",0.142857142857143,7
"2 0 111 0 -4",0.1,20
"2 0 111 0 -3",0.111111111111111,36
"2 0 111 0 -2",0.123287671232877,73
"2 0 111 0 -1",0.229813664596273,161
"2 0 111 0 0",0.354748603351955,358
"2 0 111 0 1",0.412280701754386,114
"2 0 111 0 2",0.58,50
"2 0 111 0 3",0.416666666666667,24
"2 0 111 0 4",0.583333333333333,12
"2 0 111 0 5",0.666666666666667,3
"2 0 111 0 6",1,1
"2 0 111 0 7",1,1
"2 0 111 0 8",1,1
"2 0 111 0 9",NA,0
"2 0 111 0 10",NA,0
"3 0 111 0 -10",0,1
"3 0 111 0 -9",NA,0
"3 0 111 0 -8",0.333333333333333,3
"3 0 111 0 -7",0.333333333333333,3
"3 0 111 0 -6",0,8
"3 0 111 0 -5",0,23
"3 0 111 0 -4",0.114285714285714,35
"3 0 111 0 -3",0.159420289855072,69
"3 0 111 0 -2",0.151260504201681,119
"3 0 111 0 -1",0.27906976744186,172
"3 0 111 0 0",0.342592592592593,216
"3 0 111 0 1",0.435643564356436,101
"3 0 111 0 2",0.465116279069767,43
"3 0 111 0 3",0.67741935483871,31
"3 0 111 0 4",0.666666666666667,12
"3 0 111 0 5",1,10
"3 0 111 0 6",0.8,5
"3 0 111 0 7",1,5
"3 0 111 0 8",1,2
"3 0 111 0 9",1,1
"3 0 111 0 10",NA,0
"4 0 111 0 -10",0,2
"4 0 111 0 -9",NA,0
"4 0 111 0 -8",0,7
"4 0 111 0 -7",0,12
"4 0 111 0 -6",0,15
"4 0 111 0 -5",0,17
"4 0 111 0 -4",0.0909090909090909,44
"4 0 111 0 -3",0.0645161290322581,93
"4 0 111 0 -2",0.121951219512195,123
"4 0 111 0 -1",0.174496644295302,149
"4 0 111 0 0",0.304597701149425,174
"4 0 111 0 1",0.407079646017699,113
"4 0 111 0 2",0.605263157894737,76
"4 0 111 0 3",0.744186046511628,43
"4 0 111 0 4",0.783783783783784,37
"4 0 111 0 5",0.692307692307692,13
"4 0 111 0 6",1,9
"4 0 111 0 7",1,7
"4 0 111 0 8",1,1
"4 0 111 0 9",1,1
"4 0 111 0 10",1,1
"5 0 111 0 -10",0,5
"5 0 111 0 -9",0,10
"5 0 111 0 -8",0,6
"5 0 111 0 -7",0.111111111111111,9
"5 0 111 0 -6",0.04,25
"5 0 111 0 -5",0.111111111111111,27
"5 0 111 0 -4",0.0185185185185185,54
"5 0 111 0 -3",0.0476190476190476,63
"5 0 111 0 -2",0.126315789473684,95
"5 0 111 0 -1",0.171717171717172,99
"5 0 111 0 0",0.276923076923077,130
"5 0 111 0 1",0.386138613861386,101
"5 0 111 0 2",0.532467532467532,77
"5 0 111 0 3",0.683333333333333,60
"5 0 111 0 4",0.787878787878788,33
"5 0 111 0 5",0.833333333333333,30
"5 0 111 0 6",0.8,15
"5 0 111 0 7",0.714285714285714,7
"5 0 111 0 8",1,3
"5 0 111 0 9",1,2
"5 0 111 0 10",NA,0
"6 0 111 0 -10",0,5
"6 0 111 0 -9",0,5
"6 0 111 0 -8",0,19
"6 0 111 0 -7",0,14
"6 0 111 0 -6",0,20
"6 0 111 0 -5",0,40
"6 0 111 0 -4",0.0338983050847458,59
"6 0 111 0 -3",0.0384615384615385,78
"6 0 111 0 -2",0.0980392156862745,102
"6 0 111 0 -1",0.183206106870229,131
"6 0 111 0 0",0.252252252252252,111
"6 0 111 0 1",0.370967741935484,124
"6 0 111 0 2",0.565656565656566,99
"6 0 111 0 3",0.684210526315789,76
"6 0 111 0 4",0.829787234042553,47
"6 0 111 0 5",0.882352941176471,34
"6 0 111 0 6",0.866666666666667,15
"6 0 111 0 7",1,15
"6 0 111 0 8",1,5
"6 0 111 0 9",1,3
"6 0 111 0 10",1,7
"7 0 111 0 -10",0,9
"7 0 111 0 -9",0,3
"7 0 111 0 -8",0,17
"7 0 111 0 -7",0,17
"7 0 111 0 -6",0,30
"7 0 111 0 -5",0.025,40
"7 0 111 0 -4",0,65
"7 0 111 0 -3",0.0694444444444444,72
"7 0 111 0 -2",0.05,80
"7 0 111 0 -1",0.132743362831858,113
"7 0 111 0 0",0.316326530612245,98
"7 0 111 0 1",0.455445544554455,101
"7 0 111 0 2",0.598214285714286,112
"7 0 111 0 3",0.679012345679012,81
"7 0 111 0 4",0.857142857142857,42
"7 0 111 0 5",0.945945945945946,37
"7 0 111 0 6",0.904761904761905,21
"7 0 111 0 7",1,18
"7 0 111 0 8",0.833333333333333,6
"7 0 111 0 9",1,6
"7 0 111 0 10",1,8
"8 0 111 0 -10",0,7
"8 0 111 0 -9",0,13
"8 0 111 0 -8",0,12
"8 0 111 0 -7",0,25
"8 0 111 0 -6",0,36
"8 0 111 0 -5",0,61
"8 0 111 0 -4",0.0133333333333333,75
"8 0 111 0 -3",0,93
"8 0 111 0 -2",0.0425531914893617,94
"8 0 111 0 -1",0.06,100
"8 0 111 0 0",0.242990654205607,107
"8 0 111 0 1",0.397435897435897,78
"8 0 111 0 2",0.432432432432432,74
"8 0 111 0 3",0.761194029850746,67
"8 0 111 0 4",0.875,56
"8 0 111 0 5",0.951219512195122,41
"8 0 111 0 6",1,25
"8 0 111 0 7",1,17
"8 0 111 0 8",1,12
"8 0 111 0 9",1,1
"8 0 111 0 10",1,3
"9 0 111 0 -10",0,5
"9 0 111 0 -9",0,12
"9 0 111 0 -8",0,18
"9 0 111 0 -7",0,23
"9 0 111 0 -6",0,34
"9 0 111 0 -5",0,52
"9 0 111 0 -4",0,62
"9 0 111 0 -3",0.0119047619047619,84
"9 0 111 0 -2",0.0240963855421687,83
"9 0 111 0 -1",0.0568181818181818,88
"9 0 111 0 0",0.142857142857143,70
"9 0 111 0 1",0.380281690140845,71
"9 0 111 0 2",0.611111111111111,72
"9 0 111 0 3",0.786885245901639,61
"9 0 111 0 4",0.875,40
"9 0 111 0 5",1,27
"9 0 111 0 6",0.96551724137931,29
"9 0 111 0 7",1,26
"9 0 111 0 8",1,7
"9 0 111 0 9",1,6
"9 0 111 0 10",1,6
"1 1 111 0 -10",NA,0
"1 1 111 0 -9",NA,0
"1 1 111 0 -8",NA,0
"1 1 111 0 -7",0,3
"1 1 111 0 -6",0,1
"1 1 111 0 -5",0.25,4
"1 1 111 0 -4",0.214285714285714,14
"1 1 111 0 -3",0.444444444444444,27
"1 1 111 0 -2",0.582089552238806,67
"1 1 111 0 -1",0.65359477124183,153
"1 1 111 0 0",0.75,592
"1 1 111 0 1",0.85024154589372,207
"1 1 111 0 2",0.875,88
"1 1 111 0 3",0.864864864864865,37
"1 1 111 0 4",0.9,10
"1 1 111 0 5",0.833333333333333,6
"1 1 111 0 6",1,1
"1 1 111 0 7",1,1
"1 1 111 0 8",NA,0
"1 1 111 0 9",NA,0
"1 1 111 0 10",NA,0
"2 1 111 0 -10",NA,0
"2 1 111 0 -9",0,1
"2 1 111 0 -8",NA,0
"2 1 111 0 -7",0.5,4
"2 1 111 0 -6",1,3
"2 1 111 0 -5",0.6,10
"2 1 111 0 -4",0.458333333333333,24
"2 1 111 0 -3",0.38,50
"2 1 111 0 -2",0.558139534883721,86
"2 1 111 0 -1",0.630681818181818,176
"2 1 111 0 0",0.727011494252874,348
"2 1 111 0 1",0.810344827586207,174
"2 1 111 0 2",0.839080459770115,87
"2 1 111 0 3",0.933333333333333,45
"2 1 111 0 4",0.923076923076923,26
"2 1 111 0 5",1,15
"2 1 111 0 6",1,6
"2 1 111 0 7",1,3
"2 1 111 0 8",1,2
"2 1 111 0 9",1,1
"2 1 111 0 10",NA,0
"3 1 111 0 -10",0,1
"3 1 111 0 -9",0,2
"3 1 111 0 -8",0,1
"3 1 111 0 -7",1,1
"3 1 111 0 -6",0.125,8
"3 1 111 0 -5",0.0714285714285714,14
"3 1 111 0 -4",0.351351351351351,37
"3 1 111 0 -3",0.428571428571429,56
"3 1 111 0 -2",0.574468085106383,94
"3 1 111 0 -1",0.65625,128
"3 1 111 0 0",0.785714285714286,182
"3 1 111 0 1",0.846153846153846,169
"3 1 111 0 2",0.9,110
"3 1 111 0 3",0.89873417721519,79
"3 1 111 0 4",0.95,40
"3 1 111 0 5",0.964285714285714,28
"3 1 111 0 6",1,16
"3 1 111 0 7",1,4
"3 1 111 0 8",1,2
"3 1 111 0 9",1,2
"3 1 111 0 10",NA,0
"4 1 111 0 -10",0,2
"4 1 111 0 -9",0.5,2
"4 1 111 0 -8",0,3
"4 1 111 0 -7",0,7
"4 1 111 0 -6",0,16
"4 1 111 0 -5",0.125,24
"4 1 111 0 -4",0.205128205128205,39
"4 1 111 0 -3",0.491525423728814,59
"4 1 111 0 -2",0.570093457943925,107
"4 1 111 0 -1",0.673913043478261,138
"4 1 111 0 0",0.775609756097561,205
"4 1 111 0 1",0.856115107913669,139
"4 1 111 0 2",0.959183673469388,98
"4 1 111 0 3",1,65
"4 1 111 0 4",0.980392156862745,51
"4 1 111 0 5",1,36
"4 1 111 0 6",1,23
"4 1 111 0 7",1,16
"4 1 111 0 8",1,6
"4 1 111 0 9",1,5
"4 1 111 0 10",1,2
"5 1 111 0 -10",0,4
"5 1 111 0 -9",0,2
"5 1 111 0 -8",0.285714285714286,7
"5 1 111 0 -7",0.176470588235294,17
"5 1 111 0 -6",0.347826086956522,23
"5 1 111 0 -5",0.285714285714286,35
"5 1 111 0 -4",0.341463414634146,41
"5 1 111 0 -3",0.575,80
"5 1 111 0 -2",0.555555555555556,90
"5 1 111 0 -1",0.706349206349206,126
"5 1 111 0 0",0.798449612403101,129
"5 1 111 0 1",0.885496183206107,131
"5 1 111 0 2",0.942307692307692,104
"5 1 111 0 3",0.955555555555556,90
"5 1 111 0 4",0.966666666666667,60
"5 1 111 0 5",0.984126984126984,63
"5 1 111 0 6",1,30
"5 1 111 0 7",0.956521739130435,23
"5 1 111 0 8",1,12
"5 1 111 0 9",0.857142857142857,7
"5 1 111 0 10",1,4
"6 1 111 0 -10",0,1
"6 1 111 0 -9",0,3
"6 1 111 0 -8",0,2
"6 1 111 0 -7",0,14
"6 1 111 0 -6",0.0909090909090909,22
"6 1 111 0 -5",0.2,40
"6 1 111 0 -4",0.365384615384615,52
"6 1 111 0 -3",0.436619718309859,71
"6 1 111 0 -2",0.535353535353535,99
"6 1 111 0 -1",0.669172932330827,133
"6 1 111 0 0",0.777777777777778,117
"6 1 111 0 1",0.875968992248062,129
"6 1 111 0 2",0.965811965811966,117
"6 1 111 0 3",0.985714285714286,70
"6 1 111 0 4",0.983870967741935,62
"6 1 111 0 5",1,44
"6 1 111 0 6",1,41
"6 1 111 0 7",1,24
"6 1 111 0 8",1,18
"6 1 111 0 9",1,11
"6 1 111 0 10",1,5
"7 1 111 0 -10",0,9
"7 1 111 0 -9",0,3
"7 1 111 0 -8",0,14
"7 1 111 0 -7",0.111111111111111,9
"7 1 111 0 -6",0.0416666666666667,24
"7 1 111 0 -5",0.179487179487179,39
"7 1 111 0 -4",0.188679245283019,53
"7 1 111 0 -3",0.353846153846154,65
"7 1 111 0 -2",0.578947368421053,95
"7 1 111 0 -1",0.78125,96
"7 1 111 0 0",0.82051282051282,117
"7 1 111 0 1",0.950819672131147,122
"7 1 111 0 2",0.982905982905983,117
"7 1 111 0 3",1,86
"7 1 111 0 4",1,67
"7 1 111 0 5",1,53
"7 1 111 0 6",1,38
"7 1 111 0 7",1,27
"7 1 111 0 8",1,16
"7 1 111 0 9",1,11
"7 1 111 0 10",1,6
"8 1 111 0 -10",0,4
"8 1 111 0 -9",0,7
"8 1 111 0 -8",0.1,10
"8 1 111 0 -7",0.0588235294117647,17
"8 1 111 0 -6",0.0540540540540541,37
"8 1 111 0 -5",0.133333333333333,45
"8 1 111 0 -4",0.323076923076923,65
"8 1 111 0 -3",0.470588235294118,68
"8 1 111 0 -2",0.546511627906977,86
"8 1 111 0 -1",0.764705882352941,85
"8 1 111 0 0",0.903846153846154,104
"8 1 111 0 1",0.959016393442623,122
"8 1 111 0 2",0.976,125
"8 1 111 0 3",0.978494623655914,93
"8 1 111 0 4",0.986111111111111,72
"8 1 111 0 5",1,62
"8 1 111 0 6",1,41
"8 1 111 0 7",1,33
"8 1 111 0 8",1,23
"8 1 111 0 9",1,20
"8 1 111 0 10",1,7
"9 1 111 0 -10",0,11
"9 1 111 0 -9",0,14
"9 1 111 0 -8",0,18
"9 1 111 0 -7",0.142857142857143,14
"9 1 111 0 -6",0.0967741935483871,31
"9 1 111 0 -5",0.113636363636364,44
"9 1 111 0 -4",0.241379310344828,58
"9 1 111 0 -3",0.333333333333333,51
"9 1 111 0 -2",0.46969696969697,66
"9 1 111 0 -1",0.714285714285714,70
"9 1 111 0 0",0.941520467836257,171
"9 1 111 0 1",NA,0
"9 1 111 0 2",NA,0
"9 1 111 0 3",NA,0
"9 1 111 0 4",NA,0
"9 1 111 0 5",NA,0
"9 1 111 0 6",NA,0
"9 1 111 0 7",NA,0
"9 1 111 0 8",NA,0
"9 1 111 0 9",NA,0
"9 1 111 0 10",NA,0
"1 0 111 1 -10",NA,0
"1 0 111 1 -9",NA,0
"1 0 111 1 -8",NA,0
"1 0 111 1 -7",0,2
"1 0 111 1 -6",0,5
"1 0 111 1 -5",0,8
"1 0 111 1 -4",0.114285714285714,35
"1 0 111 1 -3",0.186813186813187,91
"1 0 111 1 -2",0.288537549407115,253
"1 0 111 1 -1",0.333333333333333,573
"1 0 111 1 0",0.420376712328767,1168
"1 0 111 1 1",NA,0
"1 0 111 1 2",NA,0
"1 0 111 1 3",NA,0
"1 0 111 1 4",NA,0
"1 0 111 1 5",NA,0
"1 0 111 1 6",NA,0
"1 0 111 1 7",NA,0
"1 0 111 1 8",NA,0
"1 0 111 1 9",NA,0
"1 0 111 1 10",NA,0
"2 0 111 1 -10",0,3
"2 0 111 1 -9",0,2
"2 0 111 1 -8",0,2
"2 0 111 1 -7",0,11
"2 0 111 1 -6",0.111111111111111,18
"2 0 111 1 -5",0.106382978723404,47
"2 0 111 1 -4",0.161764705882353,68
"2 0 111 1 -3",0.174242424242424,132
"2 0 111 1 -2",0.219895287958115,191
"2 0 111 1 -1",0.304909560723514,387
"2 0 111 1 0",0.425563909774436,665
"2 0 111 1 1",0.552083333333333,192
"2 0 111 1 2",0.612244897959184,98
"2 0 111 1 3",0.615384615384615,52
"2 0 111 1 4",0.826086956521739,23
"2 0 111 1 5",0.714285714285714,7
"2 0 111 1 6",0,1
"2 0 111 1 7",1,4
"2 0 111 1 8",1,4
"2 0 111 1 9",1,1
"2 0 111 1 10",NA,0
"3 0 111 1 -10",0,4
"3 0 111 1 -9",0.166666666666667,6
"3 0 111 1 -8",0,6
"3 0 111 1 -7",0,9
"3 0 111 1 -6",0.0645161290322581,31
"3 0 111 1 -5",0.0483870967741935,62
"3 0 111 1 -4",0.118110236220472,127
"3 0 111 1 -3",0.119565217391304,184
"3 0 111 1 -2",0.227848101265823,316
"3 0 111 1 -1",0.334146341463415,410
"3 0 111 1 0",0.428870292887029,478
"3 0 111 1 1",0.509174311926605,218
"3 0 111 1 2",0.646551724137931,116
"3 0 111 1 3",0.703125,64
"3 0 111 1 4",0.875,32
"3 0 111 1 5",0.869565217391304,23
"3 0 111 1 6",1,9
"3 0 111 1 7",1,5
"3 0 111 1 8",1,6
"3 0 111 1 9",1,1
"3 0 111 1 10",1,1
"4 0 111 1 -10",0.2,5
"4 0 111 1 -9",0.111111111111111,9
"4 0 111 1 -8",0,13
"4 0 111 1 -7",0.0606060606060606,33
"4 0 111 1 -6",0.0638297872340425,47
"4 0 111 1 -5",0.0515463917525773,97
"4 0 111 1 -4",0.112,125
"4 0 111 1 -3",0.127962085308057,211
"4 0 111 1 -2",0.178438661710037,269
"4 0 111 1 -1",0.277936962750716,349
"4 0 111 1 0",0.445910290237467,379
"4 0 111 1 1",0.556,250
"4 0 111 1 2",0.658536585365854,164
"4 0 111 1 3",0.77319587628866,97
"4 0 111 1 4",0.794520547945205,73
"4 0 111 1 5",0.756756756756757,37
"4 0 111 1 6",0.8,30
"4 0 111 1 7",1,12
"4 0 111 1 8",1,5
"4 0 111 1 9",1,2
"4 0 111 1 10",1,3
"5 0 111 1 -10",0,6
"5 0 111 1 -9",0,11
"5 0 111 1 -8",0,18
"5 0 111 1 -7",0.0294117647058824,34
"5 0 111 1 -6",0.0447761194029851,67
"5 0 111 1 -5",0.0898876404494382,89
"5 0 111 1 -4",0.0738255033557047,149
"5 0 111 1 -3",0.128318584070796,226
"5 0 111 1 -2",0.18213058419244,291
"5 0 111 1 -1",0.268707482993197,294
"5 0 111 1 0",0.408945686900958,313
"5 0 111 1 1",0.509803921568627,204
"5 0 111 1 2",0.65,140
"5 0 111 1 3",0.752688172043011,93
"5 0 111 1 4",0.797101449275362,69
"5 0 111 1 5",0.930232558139535,43
"5 0 111 1 6",0.92,25
"5 0 111 1 7",0.866666666666667,15
"5 0 111 1 8",0.928571428571429,14
"5 0 111 1 9",1,2
"5 0 111 1 10",NA,0
"6 0 111 1 -10",0,10
"6 0 111 1 -9",0,22
"6 0 111 1 -8",0,35
"6 0 111 1 -7",0,43
"6 0 111 1 -6",0,70
"6 0 111 1 -5",0.0202020202020202,99
"6 0 111 1 -4",0.0670731707317073,164
"6 0 111 1 -3",0.0753968253968254,252
"6 0 111 1 -2",0.134020618556701,291
"6 0 111 1 -1",0.244776119402985,335
"6 0 111 1 0",0.363636363636364,341
"6 0 111 1 1",0.545762711864407,295
"6 0 111 1 2",0.698979591836735,196
"6 0 111 1 3",0.742424242424242,132
"6 0 111 1 4",0.865853658536585,82
"6 0 111 1 5",0.950819672131147,61
"6 0 111 1 6",0.923076923076923,39
"6 0 111 1 7",0.958333333333333,24
"6 0 111 1 8",1,15
"6 0 111 1 9",1,8
"6 0 111 1 10",1,6
"7 0 111 1 -10",0,14
"7 0 111 1 -9",0,25
"7 0 111 1 -8",0,31
"7 0 111 1 -7",0,53
"7 0 111 1 -6",0.0194174757281553,103
"7 0 111 1 -5",0.0165289256198347,121
"7 0 111 1 -4",0.0186335403726708,161
"7 0 111 1 -3",0.0815450643776824,233
"7 0 111 1 -2",0.125490196078431,255
"7 0 111 1 -1",0.218844984802432,329
"7 0 111 1 0",0.372372372372372,333
"7 0 111 1 1",0.537634408602151,279
"7 0 111 1 2",0.668202764976959,217
"7 0 111 1 3",0.782894736842105,152
"7 0 111 1 4",0.847619047619048,105
